time_s,velocity_um_per_s,velocity_smooth_um_per_s
17.4333333333333,3.21255739248339,3.27611392836193
17.4666666666667,3.38196503530165,3.28072242087623
17.5,3.51044690887127,3.28522111530162
17.5333333333333,3.48560342695496,3.28553473158558
17.5666666666667,3.33590879671469,3.28137006199918
17.6,3.21076509573684,3.27858022144362
17.6333333333333,3.18569262484781,3.28079962726817
17.6666666666667,3.23574856099961,3.28476236546259
17.7,3.33026838257949,3.28586210027755
17.7333333333333,3.3840342049113,3.28393947800879
17.7666666666667,3.29039986171958,3.28026736098468
17.8,3.19929777451248,3.27604803001157
17.8333333333333,3.16512341781456,3.27037698184455
17.8666666666667,3.12965053959545,3.2599258534665
17.9,3.11661976345894,3.24527503456212
17.9333333333333,3.10435581078956,3.23217153872236
17.9666666666667,3.05710749729055,3.22224147815061
18,2.97116664796775,3.21380779239532
18.0333333333333,2.96417041514198,3.20859981861478
18.0666666666667,2.99195692649654,3.20332457355046
18.1,2.96395428439936,3.19282341693365
18.1333333333333,2.95282703523336,3.17928270429616
18.1666666666667,2.91209868479821,3.16570161989265
18.2,2.81162541957566,3.15446804588739
18.2333333333333,2.74786962936819,3.14488972325344
18.2666666666667,2.81026466725189,3.13508869845513
18.3,2.8854776467697,3.12539757391151
18.3333333333333,2.90748280304544,3.11643595355463
18.3666666666667,2.93186267584194,3.1097735513188
18.4,2.96286390169875,3.1049721944057
18.4333333333333,3.00349275843883,3.09800337327088
18.4666666666667,2.98891911901294,3.08490184272792
18.5,2.96722618787281,3.06679448536131
18.5333333333333,3.00282991526141,3.05070203497152
18.5666666666667,3.06194790941798,3.04157000539496
18.6,3.13484648746984,3.0390393851194
18.6333333333333,3.22007569786933,3.04018548755345
18.6666666666667,3.29499715477895,3.04216044067943
18.7,3.31460687714185,3.04163839049817
18.7333333333333,3.22697032834171,3.03640292794585
18.7666666666667,3.1247409892666,3.03088096553075
18.8,3.19515844677737,3.03074298793958
18.8333333333333,3.35063986426652,3.03692686948798
